stationId,createdAt,type,issue
6539279ee0265e4af914b856,2020-10-19,Positive Feedback,
6539279ee0265e4af914b849,2022-06-12,Positive Feedback,
6539279ee0265e4af914b849,2022-12-02,miscellaneous,
6536be3227c19dbd146b1d61,2020-07-02,Positive Feedback,
6539279ee0265e4af914b84f,2020-01-07,Neutral Feedback,
6539279ee0265e4af914b856,2021-03-21,Negative Feedback,Inefficiency
6539279ee0265e4af914b851,2022-02-20,Neutral Feedback,
6539279ee0265e4af914b848,2020-06-01,Negative Feedback,misconduct
6539279ee0265e4af914b849,2020-01-18,Negative Feedback,Misconduct
6539279ee0265e4af914b84a,2022-11-14,Neutral Feedback,
6539279ee0265e4af914b84a,2022-11-10,miscellaneous,
6539279ee0265e4af914b849,2021-01-19,Neutral Feedback,
6539279ee0265e4af914b846,2021-05-29,miscellaneous,
6539279ee0265e4af914b84f,2022-11-20,Negative Feedback,Negligence
6539279ee0265e4af914b846,2023-03-16,Neutral Feedback,
6539279ee0265e4af914b851,2022-08-20,Negative Feedback,misconduct
6539279ee0265e4af914b851,2023-09-25,Neutral Feedback,
6539279ee0265e4af914b851,2023-08-21,Neutral Feedback,
6539279ee0265e4af914b84a,2020-05-07,miscellaneous,
6539279ee0265e4af914b856,2021-05-14,Positive Feedback,
6539279ee0265e4af914b84b,2022-09-20,Positive Feedback,
6539279ee0265e4af914b851,2022-07-19,Negative Feedback,Inefficiency
6539279ee0265e4af914b846,2021-11-26,Positive Feedback,
6539279ee0265e4af914b84f,2022-01-23,Positive Feedback,
6539279ee0265e4af914b846,2021-08-24,Neutral Feedback,
6539279ee0265e4af914b84f,2021-01-12,Positive Feedback,
6539279ee0265e4af914b846,2020-09-27,Negative Feedback,Inefficiency
6536be3227c19dbd146b1d61,2022-01-10,Negative Feedback,misconduct
6539279ee0265e4af914b856,2022-06-15,Negative Feedback,Inefficiency
6539279ee0265e4af914b856,2020-06-04,miscellaneous,
6539279ee0265e4af914b846,2023-07-22,Positive Feedback,
6539279ee0265e4af914b84f,2022-05-21,Neutral Feedback,
6539279ee0265e4af914b849,2021-02-09,miscellaneous,
6539279ee0265e4af914b84b,2021-03-19,Positive Feedback,
6539279ee0265e4af914b846,2020-08-11,Neutral Feedback,
6539279ee0265e4af914b848,2021-01-14,Neutral Feedback,
6539279ee0265e4af914b849,2020-01-29,Neutral Feedback,
6539279ee0265e4af914b84b,2023-01-06,Positive Feedback,
6539279ee0265e4af914b856,2022-08-06,miscellaneous,
6539279ee0265e4af914b849,2020-12-26,Positive Feedback,
6539279ee0265e4af914b849,2020-02-04,Neutral Feedback,
6539279ee0265e4af914b851,2022-05-15,Negative Feedback,Use of Firearms
6539279ee0265e4af914b848,2023-08-25,miscellaneous,
6539279ee0265e4af914b851,2021-09-30,Negative Feedback,Inefficiency
6539279ee0265e4af914b851,2022-08-01,miscellaneous,
6539279ee0265e4af914b84b,2020-03-09,Positive Feedback,
6539279ee0265e4af914b84a,2021-03-12,Positive Feedback,
6539279ee0265e4af914b846,2021-08-15,Neutral Feedback,
6539279ee0265e4af914b851,2021-01-11,miscellaneous,
6539279ee0265e4af914b849,2020-11-27,Negative Feedback,Unprofessional Conduct
6539279ee0265e4af914b849,2023-05-23,Negative Feedback,Use of Firearms
6539279ee0265e4af914b846,2023-10-24,Negative Feedback,Negligence
6539279ee0265e4af914b84a,2020-10-02,Negative Feedback,misconduct
6539279ee0265e4af914b856,2021-09-25,Negative Feedback,Negligence
6536be3227c19dbd146b1d61,2023-02-09,Neutral Feedback,
6539279ee0265e4af914b856,2022-05-26,Negative Feedback,misconduct
6539279ee0265e4af914b851,2020-09-27,miscellaneous,
6539279ee0265e4af914b849,2021-07-09,Neutral Feedback,
6539279ee0265e4af914b849,2020-07-24,miscellaneous,
6539279ee0265e4af914b846,2021-12-10,miscellaneous,
6539279ee0265e4af914b84f,2023-10-07,Negative Feedback,Use of Firearms
6539279ee0265e4af914b849,2020-04-23,miscellaneous,
6539279ee0265e4af914b856,2022-12-02,Neutral Feedback,
6539279ee0265e4af914b84f,2021-10-02,Positive Feedback,
6539279ee0265e4af914b848,2020-10-23,Neutral Feedback,
6539279ee0265e4af914b849,2021-02-28,Neutral Feedback,
6539279ee0265e4af914b84f,2021-04-20,Neutral Feedback,
6539279ee0265e4af914b846,2022-06-30,Negative Feedback,Use of Firearms
6539279ee0265e4af914b84b,2020-08-13,Neutral Feedback,
6539279ee0265e4af914b846,2020-05-11,Neutral Feedback,
6539279ee0265e4af914b856,2023-05-17,Positive Feedback,
6539279ee0265e4af914b84a,2020-02-23,Negative Feedback,Response Time
6539279ee0265e4af914b856,2021-04-24,Neutral Feedback,
6536be3227c19dbd146b1d61,2023-06-13,Neutral Feedback,
6539279ee0265e4af914b849,2023-10-26,miscellaneous,
6539279ee0265e4af914b84b,2021-05-12,Neutral Feedback,
6539279ee0265e4af914b846,2022-07-31,Negative Feedback,Response Time
6539279ee0265e4af914b851,2023-11-12,Neutral Feedback,
6539279ee0265e4af914b856,2020-10-16,Positive Feedback,
6539279ee0265e4af914b84b,2020-05-07,Negative Feedback,Response Time
6539279ee0265e4af914b851,2020-08-13,Neutral Feedback,
6539279ee0265e4af914b84a,2022-03-02,Neutral Feedback,
6539279ee0265e4af914b856,2020-06-08,miscellaneous,
6539279ee0265e4af914b848,2022-09-20,Positive Feedback,
6539279ee0265e4af914b851,2021-12-06,Positive Feedback,
6539279ee0265e4af914b84a,2020-10-05,Positive Feedback,
6539279ee0265e4af914b848,2021-01-08,Negative Feedback,Misconduct
6539279ee0265e4af914b848,2021-12-15,Negative Feedback,misconduct
6539279ee0265e4af914b848,2020-11-28,Neutral Feedback,
6539279ee0265e4af914b84b,2021-03-02,Negative Feedback,misconduct
6539279ee0265e4af914b84b,2021-02-25,miscellaneous,
6539279ee0265e4af914b84a,2021-12-12,Positive Feedback,
6536be3227c19dbd146b1d61,2022-04-25,Negative Feedback,Misconduct
6539279ee0265e4af914b84a,2021-05-12,Neutral Feedback,
6539279ee0265e4af914b84b,2023-10-16,Neutral Feedback,
6536be3227c19dbd146b1d61,2020-01-20,Positive Feedback,
6536be3227c19dbd146b1d61,2020-05-29,miscellaneous,
6539279ee0265e4af914b848,2022-03-13,miscellaneous,
6539279ee0265e4af914b851,2021-03-14,miscellaneous,
6539279ee0265e4af914b856,2020-10-27,Negative Feedback,Misconduct
6536be3227c19dbd146b1d61,2021-08-31,Negative Feedback,Use of Firearms
6536be3227c19dbd146b1d61,2021-03-30,Positive Feedback,
6536be3227c19dbd146b1d61,2022-09-03,miscellaneous,
6539279ee0265e4af914b851,2020-08-05,miscellaneous,
6539279ee0265e4af914b846,2023-03-22,Neutral Feedback,
6539279ee0265e4af914b846,2022-12-22,Positive Feedback,
6539279ee0265e4af914b84a,2020-08-16,Neutral Feedback,
6539279ee0265e4af914b84f,2020-03-25,Neutral Feedback,
6539279ee0265e4af914b84a,2020-07-12,Negative Feedback,Unprofessional Conduct
6539279ee0265e4af914b84f,2023-01-18,Neutral Feedback,
6539279ee0265e4af914b84a,2022-11-19,Negative Feedback,Misconduct
6539279ee0265e4af914b848,2021-03-04,miscellaneous,
6539279ee0265e4af914b84a,2020-11-29,Neutral Feedback,
6539279ee0265e4af914b851,2022-08-26,Negative Feedback,misconduct
6539279ee0265e4af914b846,2021-06-22,Negative Feedback,Use of Firearms
6536be3227c19dbd146b1d61,2023-09-12,Neutral Feedback,
6539279ee0265e4af914b848,2023-01-11,Neutral Feedback,
6539279ee0265e4af914b846,2020-04-09,Negative Feedback,misconduct
6539279ee0265e4af914b84b,2020-12-05,Neutral Feedback,
6536be3227c19dbd146b1d61,2022-02-16,Negative Feedback,misconduct
6539279ee0265e4af914b84a,2023-03-23,Negative Feedback,Misconduct
6539279ee0265e4af914b84b,2020-04-09,Negative Feedback,Unprofessional Conduct
6536be3227c19dbd146b1d61,2020-07-29,Positive Feedback,
6539279ee0265e4af914b84f,2020-04-07,miscellaneous,
6539279ee0265e4af914b846,2020-07-28,Neutral Feedback,
6539279ee0265e4af914b846,2020-01-05,Positive Feedback,
6539279ee0265e4af914b84f,2021-04-14,Positive Feedback,
6539279ee0265e4af914b84b,2021-04-01,Positive Feedback,
6539279ee0265e4af914b849,2022-07-12,Positive Feedback,
6539279ee0265e4af914b848,2022-10-17,Negative Feedback,Response Time
6539279ee0265e4af914b84f,2020-08-26,Neutral Feedback,
6539279ee0265e4af914b84f,2023-09-19,Positive Feedback,
6539279ee0265e4af914b846,2021-07-02,Negative Feedback,misconduct
6539279ee0265e4af914b84b,2020-08-26,Negative Feedback,Response Time
6539279ee0265e4af914b849,2020-11-23,miscellaneous,
6539279ee0265e4af914b84b,2022-11-24,Positive Feedback,
6539279ee0265e4af914b846,2020-01-05,Positive Feedback,
6539279ee0265e4af914b84b,2021-07-14,Positive Feedback,
6539279ee0265e4af914b851,2022-09-11,Positive Feedback,
6539279ee0265e4af914b846,2022-11-05,Negative Feedback,Negligence
6539279ee0265e4af914b84b,2020-06-22,miscellaneous,
6539279ee0265e4af914b84a,2021-12-25,miscellaneous,
6536be3227c19dbd146b1d61,2023-10-22,Neutral Feedback,
6539279ee0265e4af914b84f,2021-03-12,Negative Feedback,Negligence
6539279ee0265e4af914b84f,2020-05-01,Positive Feedback,
6539279ee0265e4af914b848,2023-07-31,Negative Feedback,Inefficiency
6539279ee0265e4af914b848,2023-03-14,miscellaneous,
6539279ee0265e4af914b84f,2022-08-31,Negative Feedback,Inefficiency
6539279ee0265e4af914b846,2021-04-25,Negative Feedback,Unprofessional Conduct
6536be3227c19dbd146b1d61,2022-12-11,Negative Feedback,Negligence
6536be3227c19dbd146b1d61,2023-07-08,Neutral Feedback,
6539279ee0265e4af914b84a,2022-01-02,miscellaneous,
6539279ee0265e4af914b851,2021-06-20,Neutral Feedback,
6539279ee0265e4af914b84f,2022-05-23,Negative Feedback,Negligence
6539279ee0265e4af914b84b,2020-08-05,Positive Feedback,
6539279ee0265e4af914b848,2022-06-05,Neutral Feedback,
6539279ee0265e4af914b846,2021-11-23,miscellaneous,
6539279ee0265e4af914b846,2022-03-05,Negative Feedback,Unprofessional Conduct
6539279ee0265e4af914b84b,2021-05-30,miscellaneous,
6539279ee0265e4af914b851,2023-11-07,miscellaneous,
6539279ee0265e4af914b856,2022-12-12,Negative Feedback,Use of Firearms
6536be3227c19dbd146b1d61,2023-11-04,Positive Feedback,
6539279ee0265e4af914b84b,2022-04-26,Neutral Feedback,
6539279ee0265e4af914b84a,2020-02-04,miscellaneous,
6539279ee0265e4af914b84f,2022-06-21,Negative Feedback,Negligence
6539279ee0265e4af914b846,2020-06-26,Negative Feedback,Inefficiency
6539279ee0265e4af914b851,2022-05-17,Neutral Feedback,
6539279ee0265e4af914b84b,2022-03-24,Neutral Feedback,
6539279ee0265e4af914b849,2020-03-22,miscellaneous,
6539279ee0265e4af914b846,2021-07-21,Neutral Feedback,
6536be3227c19dbd146b1d61,2021-10-09,miscellaneous,
6539279ee0265e4af914b856,2023-07-05,Neutral Feedback,
6539279ee0265e4af914b848,2021-06-26,Neutral Feedback,
6539279ee0265e4af914b848,2022-05-18,Positive Feedback,
6539279ee0265e4af914b856,2023-05-27,Positive Feedback,
6539279ee0265e4af914b84b,2021-11-03,Negative Feedback,Misconduct
6539279ee0265e4af914b851,2020-09-10,Positive Feedback,
6539279ee0265e4af914b84f,2022-01-10,Negative Feedback,Use of Firearms
6539279ee0265e4af914b846,2020-05-24,Negative Feedback,misconduct
6539279ee0265e4af914b849,2020-05-23,Neutral Feedback,
6539279ee0265e4af914b849,2020-07-13,Negative Feedback,Unprofessional Conduct
6539279ee0265e4af914b849,2023-09-10,miscellaneous,
6539279ee0265e4af914b851,2023-06-28,Neutral Feedback,
6539279ee0265e4af914b846,2023-01-20,Neutral Feedback,
6539279ee0265e4af914b849,2022-06-26,Neutral Feedback,
6536be3227c19dbd146b1d61,2022-03-21,Negative Feedback,Negligence
6539279ee0265e4af914b84b,2022-09-27,miscellaneous,
6539279ee0265e4af914b84f,2020-08-05,Negative Feedback,Response Time
6539279ee0265e4af914b84f,2022-01-11,Neutral Feedback,
6539279ee0265e4af914b849,2021-01-02,Positive Feedback,
6539279ee0265e4af914b846,2022-08-19,Negative Feedback,Use of Firearms
6539279ee0265e4af914b84a,2021-05-04,Positive Feedback,
6539279ee0265e4af914b846,2022-09-10,Positive Feedback,
6539279ee0265e4af914b856,2023-03-01,Negative Feedback,Inefficiency
6539279ee0265e4af914b849,2020-06-05,miscellaneous,
6539279ee0265e4af914b84a,2020-06-26,Positive Feedback,
6539279ee0265e4af914b856,2023-08-24,Negative Feedback,Use of Firearms
6539279ee0265e4af914b849,2023-04-16,Negative Feedback,Unprofessional Conduct
6539279ee0265e4af914b851,2021-05-26,miscellaneous,
6539279ee0265e4af914b849,2020-12-06,Positive Feedback,
6539279ee0265e4af914b849,2021-10-07,Negative Feedback,Use of Firearms
6539279ee0265e4af914b84a,2022-01-31,Neutral Feedback,
6536be3227c19dbd146b1d61,2023-10-01,Negative Feedback,Misconduct
6539279ee0265e4af914b846,2023-03-19,miscellaneous,
6539279ee0265e4af914b851,2020-12-30,Negative Feedback,Negligence
6539279ee0265e4af914b849,2020-06-07,Neutral Feedback,
6536be3227c19dbd146b1d61,2020-12-17,Negative Feedback,misconduct
6539279ee0265e4af914b849,2021-12-09,miscellaneous,
6539279ee0265e4af914b849,2022-12-21,Neutral Feedback,
6539279ee0265e4af914b84a,2021-01-31,Neutral Feedback,
6539279ee0265e4af914b84a,2020-06-16,miscellaneous,
6539279ee0265e4af914b84f,2020-07-03,miscellaneous,
6539279ee0265e4af914b84f,2021-08-30,Neutral Feedback,
6539279ee0265e4af914b846,2021-03-04,Neutral Feedback,
6539279ee0265e4af914b84f,2021-07-03,Negative Feedback,Response Time
6539279ee0265e4af914b84f,2020-05-24,Positive Feedback,
6539279ee0265e4af914b848,2023-09-03,Positive Feedback,
6539279ee0265e4af914b84a,2020-11-05,Neutral Feedback,
6539279ee0265e4af914b848,2021-05-27,miscellaneous,
6539279ee0265e4af914b84a,2021-01-30,miscellaneous,
6539279ee0265e4af914b849,2020-05-03,Neutral Feedback,
6539279ee0265e4af914b84b,2020-05-13,miscellaneous,
6539279ee0265e4af914b849,2022-09-05,Positive Feedback,
6539279ee0265e4af914b846,2020-04-14,Negative Feedback,Unprofessional Conduct
6539279ee0265e4af914b856,2023-08-03,Neutral Feedback,
6536be3227c19dbd146b1d61,2021-04-01,Negative Feedback,Unprofessional Conduct
6539279ee0265e4af914b84f,2022-11-05,Positive Feedback,
6539279ee0265e4af914b856,2023-04-22,Positive Feedback,
6539279ee0265e4af914b851,2021-10-23,Negative Feedback,Use of Firearms
6539279ee0265e4af914b846,2022-03-22,miscellaneous,
6539279ee0265e4af914b851,2021-06-22,Neutral Feedback,
6539279ee0265e4af914b849,2021-04-18,Positive Feedback,
6539279ee0265e4af914b84a,2020-09-28,Neutral Feedback,
6539279ee0265e4af914b849,2020-06-01,Neutral Feedback,
6539279ee0265e4af914b84b,2021-06-08,Positive Feedback,
6539279ee0265e4af914b848,2023-04-18,Neutral Feedback,
6539279ee0265e4af914b856,2023-06-07,Negative Feedback,misconduct
6539279ee0265e4af914b84f,2023-04-14,Positive Feedback,
6539279ee0265e4af914b849,2022-12-30,Negative Feedback,Response Time
6539279ee0265e4af914b84f,2020-06-18,Neutral Feedback,
6539279ee0265e4af914b846,2021-10-23,Neutral Feedback,
6539279ee0265e4af914b851,2023-10-30,Negative Feedback,Response Time
6539279ee0265e4af914b846,2023-11-04,Positive Feedback,
6539279ee0265e4af914b84a,2021-06-17,miscellaneous,
6539279ee0265e4af914b84b,2021-11-20,Positive Feedback,
6539279ee0265e4af914b849,2021-07-03,miscellaneous,
6539279ee0265e4af914b849,2023-06-17,Neutral Feedback,
6539279ee0265e4af914b856,2020-12-01,miscellaneous,
6539279ee0265e4af914b851,2020-06-17,Positive Feedback,
6539279ee0265e4af914b851,2022-07-20,miscellaneous,
6539279ee0265e4af914b84f,2020-10-21,miscellaneous,
6539279ee0265e4af914b846,2020-09-05,Positive Feedback,
6539279ee0265e4af914b84f,2020-04-02,Negative Feedback,Unprofessional Conduct
6539279ee0265e4af914b84b,2022-12-17,Negative Feedback,Response Time
6539279ee0265e4af914b84b,2022-05-09,Positive Feedback,
6539279ee0265e4af914b856,2022-11-05,Negative Feedback,Unprofessional Conduct
6539279ee0265e4af914b84b,2022-04-27,Neutral Feedback,
6539279ee0265e4af914b84b,2020-04-01,Neutral Feedback,
6539279ee0265e4af914b856,2020-02-22,Neutral Feedback,
6539279ee0265e4af914b856,2023-11-03,Negative Feedback,misconduct
6539279ee0265e4af914b84a,2021-06-30,Positive Feedback,
6539279ee0265e4af914b84f,2022-11-15,miscellaneous,
6539279ee0265e4af914b846,2020-10-29,Negative Feedback,Negligence
6539279ee0265e4af914b846,2021-04-07,Positive Feedback,
6539279ee0265e4af914b849,2023-06-08,Neutral Feedback,
6539279ee0265e4af914b856,2022-01-11,Neutral Feedback,
6539279ee0265e4af914b846,2020-05-14,Positive Feedback,
6539279ee0265e4af914b846,2022-02-17,Positive Feedback,
6539279ee0265e4af914b84f,2023-09-24,Negative Feedback,Misconduct
6539279ee0265e4af914b84b,2020-06-24,Neutral Feedback,
6539279ee0265e4af914b84b,2021-10-06,miscellaneous,
6536be3227c19dbd146b1d61,2023-11-02,Positive Feedback,
6539279ee0265e4af914b84f,2021-03-06,Negative Feedback,misconduct
6539279ee0265e4af914b84b,2022-09-16,Neutral Feedback,
6539279ee0265e4af914b851,2020-08-05,Neutral Feedback,
6539279ee0265e4af914b84f,2023-03-14,miscellaneous,
6539279ee0265e4af914b84f,2022-03-23,Positive Feedback,
6536be3227c19dbd146b1d61,2022-08-25,Positive Feedback,
6536be3227c19dbd146b1d61,2021-04-30,Positive Feedback,
6539279ee0265e4af914b84b,2021-12-31,Neutral Feedback,
6539279ee0265e4af914b848,2023-05-22,Positive Feedback,
6539279ee0265e4af914b851,2020-04-21,Positive Feedback,
6539279ee0265e4af914b84b,2021-01-26,miscellaneous,
6539279ee0265e4af914b856,2020-05-20,miscellaneous,
6539279ee0265e4af914b856,2021-03-25,Neutral Feedback,
6539279ee0265e4af914b84a,2023-11-06,Positive Feedback,
6539279ee0265e4af914b851,2021-10-21,miscellaneous,
6539279ee0265e4af914b84a,2021-03-28,miscellaneous,
6539279ee0265e4af914b848,2020-04-24,miscellaneous,
6539279ee0265e4af914b846,2023-03-13,miscellaneous,
6536be3227c19dbd146b1d61,2021-12-27,Negative Feedback,misconduct
6539279ee0265e4af914b856,2020-04-06,miscellaneous,
6539279ee0265e4af914b84a,2023-05-09,miscellaneous,
6539279ee0265e4af914b84a,2023-09-13,Negative Feedback,Negligence
6539279ee0265e4af914b856,2022-09-11,miscellaneous,
6539279ee0265e4af914b84a,2022-02-06,miscellaneous,
6539279ee0265e4af914b84f,2021-09-25,Neutral Feedback,
6539279ee0265e4af914b849,2020-10-13,Positive Feedback,
6539279ee0265e4af914b846,2021-05-15,Positive Feedback,
6539279ee0265e4af914b851,2023-03-04,Negative Feedback,Misconduct
6536be3227c19dbd146b1d61,2021-09-07,Neutral Feedback,
6539279ee0265e4af914b84b,2022-09-13,Negative Feedback,Misconduct
6539279ee0265e4af914b851,2020-11-16,Neutral Feedback,
6539279ee0265e4af914b849,2020-03-29,miscellaneous,
6536be3227c19dbd146b1d61,2023-02-24,miscellaneous,
6539279ee0265e4af914b84a,2021-09-06,Negative Feedback,Inefficiency
6539279ee0265e4af914b84f,2020-05-20,Neutral Feedback,
6536be3227c19dbd146b1d61,2021-10-13,Negative Feedback,Misconduct
6539279ee0265e4af914b856,2022-05-05,miscellaneous,
6539279ee0265e4af914b851,2022-04-07,miscellaneous,
6539279ee0265e4af914b848,2023-03-04,miscellaneous,
6539279ee0265e4af914b849,2022-04-02,Positive Feedback,
6539279ee0265e4af914b84f,2022-09-20,miscellaneous,
6539279ee0265e4af914b84a,2020-12-26,Neutral Feedback,
6539279ee0265e4af914b856,2020-04-09,Negative Feedback,Misconduct
6539279ee0265e4af914b848,2022-06-13,Positive Feedback,
6536be3227c19dbd146b1d61,2021-11-25,Negative Feedback,Negligence
6539279ee0265e4af914b848,2021-04-18,Neutral Feedback,
6539279ee0265e4af914b848,2020-09-12,miscellaneous,
6539279ee0265e4af914b84a,2022-01-14,miscellaneous,
6539279ee0265e4af914b856,2021-06-29,Negative Feedback,Response Time
6539279ee0265e4af914b848,2022-10-05,Neutral Feedback,
6539279ee0265e4af914b849,2020-07-22,miscellaneous,
6539279ee0265e4af914b848,2021-08-24,Positive Feedback,
6536be3227c19dbd146b1d61,2022-01-22,Negative Feedback,Response Time
6539279ee0265e4af914b846,2021-06-15,Positive Feedback,
6539279ee0265e4af914b84f,2022-07-21,Positive Feedback,
6539279ee0265e4af914b84f,2021-07-30,Negative Feedback,Response Time
6539279ee0265e4af914b84b,2023-01-01,Positive Feedback,
6536be3227c19dbd146b1d61,2023-08-08,Positive Feedback,
6539279ee0265e4af914b856,2023-07-31,Neutral Feedback,
6539279ee0265e4af914b851,2022-04-28,Negative Feedback,Misconduct
6539279ee0265e4af914b848,2020-07-06,Positive Feedback,
6539279ee0265e4af914b846,2020-06-20,Positive Feedback,
6539279ee0265e4af914b851,2021-03-30,Negative Feedback,Misconduct
6536be3227c19dbd146b1d61,2023-09-14,Negative Feedback,Use of Firearms
6539279ee0265e4af914b846,2022-05-15,Positive Feedback,
6539279ee0265e4af914b849,2020-08-06,Positive Feedback,
6539279ee0265e4af914b84a,2023-09-09,Neutral Feedback,
6539279ee0265e4af914b84f,2023-10-05,Neutral Feedback,
6536be3227c19dbd146b1d61,2021-04-13,Negative Feedback,Unprofessional Conduct
6539279ee0265e4af914b849,2020-07-18,miscellaneous,
6539279ee0265e4af914b84a,2022-05-27,miscellaneous,
6539279ee0265e4af914b84b,2023-10-13,Negative Feedback,Inefficiency
6539279ee0265e4af914b849,2023-06-23,Neutral Feedback,
6539279ee0265e4af914b84b,2023-06-17,Negative Feedback,Use of Firearms
6536be3227c19dbd146b1d61,2023-10-26,miscellaneous,
6536be3227c19dbd146b1d61,2023-02-28,Negative Feedback,Misconduct
6539279ee0265e4af914b84f,2021-03-16,Positive Feedback,
6539279ee0265e4af914b849,2020-12-31,Neutral Feedback,
6539279ee0265e4af914b84f,2022-03-04,Positive Feedback,
